RES,CB506,USBAL,ARCA15000635,1LP0059079,1GKET12P346144937,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,1LP0059079,1GKET12P346144937,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,1LP0059079,1GKET12P346144937,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP40063774,1HGCP2F84AA154290,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP40063774,1HGCP2F84AA154290,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP40063774,1HGCP2F84AA154290,VA,3/24/2015 7:24:00 PM
HON,CB504,USBAL,ARCA15000335,JP40060623,5N1AN08W57C519998,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,JP40060623,5N1AN08W57C519998,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,JP40060623,5N1AN08W57C519998,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,JP40060605,JS3TX92V644104532,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,JP40060605,JS3TX92V644104532,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,JP40060605,JS3TX92V644104532,VA,3/2/2015 7:00:00 PM
RES,CB506,USBAL,ARCA15000635,JP50061557,1G6DM57N430173323,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP50061557,1G6DM57N430173323,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP50061557,1G6DM57N430173323,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP40062157,JN8AZ1MW5AW102654,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP40062157,JN8AZ1MW5AW102654,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,JP40062157,JN8AZ1MW5AW102654,VA,3/24/2015 7:24:00 PM
HON,CB504,USBAL,ARCA15000335,KJ20059446,5Y2SM62833Z481042,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,KJ20059446,5Y2SM62833Z481042,VA,3/2/2015 7:00:00 PM
HON,CB504,USBAL,ARCA15000335,KJ20059446,5Y2SM62833Z481042,VA,3/2/2015 7:00:00 PM
RES,CB506,USBAL,ARCA15000635,KJ20061808,5TDBY67A88S003840,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,KJ20061808,5TDBY67A88S003840,VA,3/24/2015 7:24:00 PM
RES,CB506,USBAL,ARCA15000635,KJ20061808,5TDBY67A88S003840,VA,3/24/2015 7:24:00 PM
